-------------------------------
  Cluster: 	 Mophological.cluster.G4_10 
 -------------------------------
 Number of up-regulated genes:	 0 
 Number of down-regulated genes:	 0 
 -------------------------------
 pathway	pval	padj	log2err	ES	NES	size	leadingEdge 
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.441558441558442	0.979911863028746	0.0513223330421143	0.346412561111675	1.05057879875347	9	c("COL4A3", "CAPN10", "KLKB1", "PHYKPL", "BMP1")
REACTOME_DEUBIQUITINATION	0.362637362637363	0.979911863028746	0.0605092988656667	0.293953617419682	1.09163364099547	30	c("OTUD7B", "USP21", "MDM4", "YOD1", "STAMBP", "INO80B", "INO80D", "BARD1", "WDR48", "USP13", "UIMC1", "USP49", "RNF146", "NOD1")
REACTOME_DEVELOPMENTAL_BIOLOGY	0.191808191808192	0.979911863028746	0.0937465422491719	0.299962305947206	1.22444304960341	55	c("KAZN", "EFNA1", "AKT3", "ZNF638", "ACVR2A", "NAB1", "EPHA4", "COL4A3", "CNTN6", "SRGAP3", "ACVR2B", "PLXNB1", "CACNA1D", "FOXP1", "ALCAM", "TFDP2", "TRPC1", "TBL1XR1", "CRMP1")
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	0.351648351648352	0.979911863028746	0.0619762736001998	0.387315010570825	1.14294670436302	8	c("MUC1", "MUC20", "THSD7A", "SBSPON", "POMT1", "ADAMTS13", "B3GLCT", "THSD1")
REACTOME_DISEASES_OF_GLYCOSYLATION	0.311688311688312	0.979911863028746	0.0678338263479455	0.387642826914939	1.19613950597774	10	c("MUC1", "MUC20", "THSD7A", "SBSPON", "GALT", "POMT1", "ADAMTS13", "ALG9", "B3GLCT", "THSD1")
REACTOME_DISEASES_OF_METABOLISM	0.313686313686314	0.979911863028746	0.0675188953767744	0.340974443895396	1.15648615051044	17	c("MUC1", "MUC20", "IDUA", "SLC34A2", "CYP21A2", "THSD7A", "SBSPON", "GALT", "POMT1", "ADAMTS13", "CUBN", "CYP2R1", "ALG9", "B3GLCT", "THSD1", "ABCD4")
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.484515484515485	0.979911863028746	0.0470699590082662	0.268490458852399	1.01732334426107	35	c("MIB2", "CLCN6", "CASP9", "CNKSR1", "AKT3", "BCL2L11", "WDR48", "GOLGB1", "TBL1XR1")
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.807192807192807	0.979911863028746	0.0222983800506052	0.219027484143763	0.64633885683411	8	c("NUP85", "NUP93", "ABCD4", "NUP58", "PSMD5", "POM121", "SLC22A5", "SLC34A2")
REACTOME_DNA_DAMAGE_BYPASS	0.154845154845155	0.979911863028746	0.106729884364606	0.52790107095511	1.45857849381204	6	c("REV1", "RAD18", "WDR48")
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.125874125874126	0.979911863028746	0.120433371642259	0.539940088143832	1.49184202087087	6	c("INO80B", "INO80D", "COPS7B")
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	0.617382617382617	0.979911863028746	0.0359208664409425	0.270667516635533	0.895929823906078	15	c("GEN1", "BARD1", "UIMC1", "MDC1", "POLM", "SPIDR", "POLL", "MUS81", "POLD3", "MRE11", "RAD52")
REACTOME_DNA_REPAIR	0.17982017982018	0.979911863028746	0.09754492162472	0.332558781163472	1.26484744108294	36	c("MUTYH", "PIAS3", "GEN1", "FANCL", "INO80B", "REV1", "ERCC3", "INO80D", "BARD1", "COPS7B", "RAD18", "WDR48")
REACTOME_DNA_REPLICATION	0.537462537462537	0.979911863028746	0.042331839351853	0.308447124960721	0.969379412368974	11	c("ORC4", "ORC2", "ANAPC4", "GMNN", "MCM7", "PSMD5", "ANAPC2", "POLD3")
REACTOME_DUAL_INCISION_IN_TC_NER	0.711288711288711	0.979911863028746	0.0290688186426821	0.274912889271835	0.759577977817222	6	c("ERCC3", "GTF2H4", "ERCC6", "POLD3")
REACTOME_EPH_EPHRIN_SIGNALING	0.351648351648352	0.979911863028746	0.0619762736001998	0.423941527763166	1.17134067167246	6	c("EFNA1", "EPHA4", "EPHA1")
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.7002997002997	0.979911863028746	0.0298484971250709	0.24426053520656	0.820334676989213	16	c("MTF2", "DNMT3A", "ERCC3", "TET2", "GTF2H4", "PHF1")
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.0539460539460539	0.979911863028746	0.191892240384838	0.517717776485649	1.59750843406506	10	c("TRAPPC3", "F5", "SEC16B", "GOLGB1", "SEC22A")
REACTOME_ESR_MEDIATED_SIGNALING	0.468531468531469	0.979911863028746	0.0486034247259069	0.324827944590128	1.0208606161847	11	c("MOV10", "AKT3", "KCTD6", "EGFR", "CAV2", "CAV1", "CDK9", "GNB3", "SP1")
REACTOME_EXTENSION_OF_TELOMERES	0.944055944055944	1	0.0111060331981493	0.117174280879865	0.355358982528018	9	c("POLD1", "LIG1", "TEN1", "CTC1", "ACD", "CHTF18", "POLD3", "PPP6R3", "TERF1")
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.689310689310689	0.979911863028746	0.0306322550486472	0.245676007111314	0.82508845633712	16	c("COL4A3", "CAPN10", "CD47", "KLKB1", "PHYKPL", "ITGB8", "BMP1")
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.44955044955045	0.979911863028746	0.0504983044100709	0.3816803223275	1.05457393494373	6	c("AKT3", "EGFR", "CAV2", "CAV1")
REACTOME_FATTY_ACID_METABOLISM	0.166833166833167	0.979911863028746	0.102080107662747	0.434173879306142	1.36451010863318	11	c("FAAH", "ACBD6", "ACADL", "ACOX2", "SLC22A5", "PPT2")
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.973026973026973	1	0.00759591053352814	0.0873102142138303	0.257647958042873	8	c("TAB3", "PLCG1", "MAP2K7", "MAP2K4", "LAT", "PSMD5", "IKBKB", "MAP3K1")
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.63036963036963	0.979911863028746	0.0349401058848478	0.309477355591233	0.855078801735519	6	c("TIA1", "HNRNPH1", "TIAL1", "FGFR2")
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.241758241758242	0.979911863028746	0.0808589150280032	0.403138974422558	1.26697443582441	11	c("GADD45A", "AKT3", "BCL2L11", "PCBP4", "BCL6")
REACTOME_G2_M_CHECKPOINTS	0.284715284715285	0.979911863028746	0.0723570851036907	0.406367160282477	1.23240543510428	9	c("ORC4", "ORC2", "BARD1", "UIMC1", "MDC1", "MCM7", "PSMD5", "MRE11")
REACTOME_GENE_SILENCING_BY_RNA	0.814185814185814	0.979911863028746	0.0217960026831818	0.213953488372093	0.631365755903591	8	c("TNRC6C", "NUP85", "PLD6", "NUP93", "DICER1", "NUP58", "POM121", "TDRD6")
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	0.0919080919080919	0.979911863028746	0.143758989039275	0.46511664248356	1.48634577980963	12	c("PIAS3", "INO80B", "ERCC3", "INO80D", "COPS7B")
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.701298701298701	0.979911863028746	0.029777461260706	0.251919288888819	0.805043590556477	12	c("ACP6", "MBOAT2")
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.216783216783217	0.979911863028746	0.086794975677172	0.487561599007147	1.34712146242436	6	c("SLC26A1", "IDUA", "CHSY3", "B3GAT2", "NDST2")
REACTOME_GPCR_LIGAND_BINDING	0.327672327672328	0.979911863028746	0.0653834195468773	0.352060067032108	1.15428064413903	14	c("OXER1", "GPR35", "CXCL2", "CCL28", "GABBR1", "GNRH1", "FZD6", "DRD4", "P2RY6", "GNB3", "TAS2R14", "NPFF")
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	0.043956043956044	0.869701726844584	0.213927855492356	0.613161033651608	1.69414980596591	6	c("OBSCN", "ARHGEF33", "ARHGEF4", "PLXNB1")
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.477522477522478	0.979911863028746	0.0477342401407188	0.330900092975157	1.02104991053051	10	c("OXER1", "CXCL2", "CCL28", "GABBR1", "GNAQ", "DRD4", "GNB3", "TAS2R14")
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.457542457542458	0.979911863028746	0.0496901392724606	0.353009840519047	1.04171390939464	8	c("DAGLB", "EGFR", "GNRH1", "GNAQ", "P2RY6", "GNB3", "NPFF")
REACTOME_HATS_ACETYLATE_HISTONES	0.341658341658342	0.979911863028746	0.0633597010643758	0.334925542203919	1.13597003513219	17	c("DMAP1", "SUPT7L", "KANSL3", "ING5", "CLOCK", "JADE1", "BRD8", "SUPT3H")
REACTOME_HCMV_EARLY_EVENTS	0.729270729270729	0.979911863028746	0.0277995594097672	0.265883924349239	0.734631155804425	6	c("TBL1XR1", "EGFR", "POM121", "NUP58", "NUP93", "NUP85")
REACTOME_HCMV_INFECTION	0.729270729270729	0.979911863028746	0.0277995594097672	0.265883924349239	0.734631155804425	6	c("TBL1XR1", "EGFR", "POM121", "NUP58", "NUP93", "NUP85")
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	0.738261738261738	0.979911863028746	0.0271669768425399	0.249426406038264	0.756445127717522	9	c("GEN1", "BARD1", "SPIDR", "MUS81", "POLD3", "MRE11")
REACTOME_HEDGEHOG_OFF_STATE	0.352647352647353	0.979911863028746	0.0618406035753285	0.362461526394798	1.13913443514085	11	c("IFT172", "TTC21B", "IFT122", "WDR19", "INTU", "GLI3")
REACTOME_HEDGEHOG_ON_STATE	0.417582417582418	0.979911863028746	0.0538979025357319	0.380920665769603	1.08867803187768	7	c("EFCAB7", "SPOPL", "GLI3", "SMURF1", "PSMD5")
REACTOME_HEME_SIGNALING	0.027972027972028	0.784049284049284	0.271288554688953	0.654808533827727	1.80922088920507	6	c("CRTC2", "NPAS2", "TBL1XR1", "USP46", "CLOCK")
REACTOME_HEMOSTASIS	0.54045954045954	0.979911863028746	0.042077210988939	0.2767933347106	0.961368053488755	20	c("F5", "RBSN", "CD47", "KCNMB3", "KLKB1", "PHACTR2", "DAGLB", "CAV1", "KIFC2", "GNAQ", "KIF27", "NHLRC2", "PHF21A", "GNB3")
REACTOME_HIV_INFECTION	0.741258741258741	0.979911863028746	0.0269562963008323	0.24091310436423	0.757135290433724	11	c("ERCC3", "GTF2H4", "TAF11", "POM121", "PSMD5", "CDK9")
REACTOME_HIV_LIFE_CYCLE	0.83016983016983	0.986270140116294	0.020635764771317	0.208013156359062	0.641860849236855	10	c("ERCC3", "GTF2H4", "TAF11", "POM121", "CDK9")
REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.707292707292707	0.979911863028746	0.0293519190331994	0.2421820971957	0.787334214151798	13	c("GEN1", "BARD1", "UIMC1", "MDC1", "SPIDR", "MUS81", "POLD3", "MRE11", "RAD52")
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.912087912087912	1	0.0141641602737639	0.144568121424743	0.413178260063574	7	c("RANGAP1", "NUP85", "NUP93", "NUP58", "CDK9", "PSMD5", "POM121")
REACTOME_INFECTIOUS_DISEASE	0.947052947052947	1	0.010787337352153	0.150075257581686	0.568642415028145	35	c("ERCC3", "ABI2", "CRBN", "TBL1XR1", "DVL3", "PLK2", "GTF2H4", "TAF11", "KPNA5", "EGFR", "POM121", "FNTA", "PSMD5", "CDK9", "NOXA1", "PHF21A", "GPR83", "GNB3", "STAT2", "SUDS3", "NUP58", "PABPN1", "MTA1", "PARP16", "PARP6")
REACTOME_INFLUENZA_INFECTION	0.811188811188811	0.979911863028746	0.0220116482772519	0.218842416561048	0.604656553835524	6	c("NUP85", "NUP93", "PABPN1", "NUP58", "POM121", "KPNA5")
REACTOME_INNATE_IMMUNE_SYSTEM	0.237762237762238	0.979911863028746	0.0817515582532145	0.312502660594612	1.2025715195151	38	c("ATAD3B", "CASP9", "MUC1", "C1orf35", "ABI2", "STK11IP", "RBSN", "CD47", "MUC20", "ATP8A1", "ALPK1", "MAP3K1", "ATG12", "LEAP2", "AGER", "NOD1", "CDK13", "ABCA13", "CASP2", "IKBKB")
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.616383616383616	0.979911863028746	0.035996889024589	0.310743180717233	0.888109532516845	7	c("COL4A3", "CD47", "ITGB8")
REACTOME_INTERFERON_SIGNALING	0.708291708291708	0.979911863028746	0.0292811015816512	0.250203865354976	0.786334046722397	11	c("TRIM17", "IP6K2", "EIF4E3", "KPNA5", "POM121", "IRF7", "STAT2", "NUP58")
REACTOME_INTERLEUKIN_17_SIGNALING	0.683316683316683	0.979911863028746	0.0310617758113358	0.283769570841052	0.784048784894824	6	c("IL17RB", "NOD1", "IKBKB")
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	0.817182817182817	0.979911863028746	0.0215798086475871	0.216318594543334	0.667488726336318	10	c("PTPN23", "AGER", "NOD1", "IKBKB", "PSMD5", "IL18BP", "HMGB1", "SMAD3", "MAP2K4")
REACTOME_INTERLEUKIN_1_SIGNALING	0.756243756243756	0.979911863028746	0.0259033757772498	0.248593766152158	0.710485401270627	7	c("TAB3", "MAP2K4", "HMGB1", "PSMD5", "IKBKB", "NOD1", "AGER")
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0.628371628371628	0.979911863028746	0.035090109926935	0.251709848656667	0.890702751273441	22	c("CASP9", "MOV10", "AKT3", "MECOM", "USP13", "RING1", "RNF146", "EGFR", "TNKS", "FGF17", "PREX2")
REACTOME_INTRAFLAGELLAR_TRANSPORT	0.114885114885115	0.979911863028746	0.126875729929857	0.513050964728609	1.51398704750072	8	c("IFT172", "TTC21B", "IFT122", "IFT80", "WDR19")
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.747252747252747	0.979911863028746	0.0265350909115755	0.238006586695345	0.748000764085772	11	c("STX6", "VPS54", "VPS52", "KIFC2", "KIF27")
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.0157707171400236	0.784049284049284	0.352487857583619	0.648832212301821	1.85437399275898	7	c("CASP9", "TP53BP2", "AKT3", "BCL2L11", "TFDP2")
REACTOME_ION_CHANNEL_TRANSPORT	0.0849150849150849	0.979911863028746	0.150169802128406	0.448151178624923	1.48341408507244	15	c("SCNN1D", "CLCN6", "TRPC1", "ATP13A5", "ATP13A4", "ATP8A1", "ATP10D")
REACTOME_L1CAM_INTERACTIONS	0.676323676323676	0.979911863028746	0.0315649069021069	0.2896293029814	0.800239089763777	6	c("CNTN6", "ALCAM", "EGFR", "SCN8A", "CSNK2A2", "ITGA2B")
REACTOME_LEISHMANIA_INFECTION	0.742257742257742	0.979911863028746	0.0268860833830403	0.245014091419436	0.743063730180737	9	c("ABI2", "DVL3", "PLK2", "NOXA1", "GPR83", "GNB3")
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0.729270729270729	0.979911863028746	0.0277995594097672	0.232983068076651	0.798003403806181	18	c("CNKSR1", "MOV10")
REACTOME_MEIOSIS	0.948051948051948	1	0.0106794512946723	0.111478192371528	0.338084234165899	9	c("DIDO1", "SYCP2", "BRCA1", "ACD", "MLH3", "MRE11", "TERF1", "SUN1", "MSH5")
REACTOME_MEIOTIC_SYNAPSIS	0.97002997002997	1	0.00801915843678622	0.0825351739765563	0.228042783712172	6	c("DIDO1", "SYCP2", "BRCA1", "ACD", "TERF1", "SUN1")
REACTOME_MEMBRANE_TRAFFICKING	0.281718281718282	0.979911863028746	0.0728938564822936	0.294958128752928	1.16113170225144	44	c("TRAPPC3", "DENND2C", "F5", "SEC16B", "STX6", "AKT3", "STON1", "VPS54", "COPS7B", "ALS2CL", "DENND6A", "GOLGB1", "SEC22A")
